LC;family;predator;detail;resource_abundance;E/N ;obs_broad;taxon;resource;FO;PO;Pbiomass;obsPO;obs_FO.PO;siteID;country;site;obs_site;lat;long;n_sample;method;year_start_sampling;year_end_sampling;sampling_period_months;season;ref;other references;
LC;Felidae;Leopardus pardalis;Mammals focused;0;;;order;Didelphimorphia;0.143;0.069;NA;MNI;;CO3_RRB;Colombia;Reserva Río Blanco, Manizales, Colombia;;5.1;-75.48;7;scat;1998;2000;;;Sánchez et al, 2008;;
LC;Felidae;Leopardus pardalis;Mammals focused;0;;;sp;Didelphis albiventris;0.143;0.0345;NA;MNI;;CO3_RRB;Colombia;Reserva Río Blanco, Manizales, Colombia;;5.1;-75.48;7;scat;1998;2000;;;Sánchez et al, 2008;;
LC;Felidae;Leopardus pardalis;Mammals focused;0;;;other;Didelphidae n.i.;0.143;0.0345;NA;MNI;;CO3_RRB;Colombia;Reserva Río Blanco, Manizales, Colombia;;5.1;-75.48;7;scat;1998;2000;;;Sánchez et al, 2008;;
LC;Felidae;Leopardus pardalis;Mammals focused;0;;;order;Rodentia;0.571;0.5183;NA;MNI;;CO3_RRB;Colombia;Reserva Río Blanco, Manizales, Colombia;;5.1;-75.48;7;scat;1998;2000;;;Sánchez et al, 2008;;
LC;Felidae;Leopardus pardalis;Mammals focused;0;;;sp;Neomicroxus bogotensis;0.143;0.0345;NA;MNI;;CO3_RRB;Colombia;Reserva Río Blanco, Manizales, Colombia;;5.1;-75.48;7;scat;1998;2000;;;Sánchez et al, 2008;;
LC;Felidae;Leopardus pardalis;Mammals focused;0;;;sp;Chilomys instans;0.143;0.0354;NA;MNI;;CO3_RRB;Colombia;Reserva Río Blanco, Manizales, Colombia;;5.1;-75.48;7;scat;1998;2000;;;Sánchez et al, 2008;;
LC;Felidae;Leopardus pardalis;Mammals focused;0;;;sp;Microryzomys minutus;0.143;0.276;NA;MNI;;CO3_RRB;Colombia;Reserva Río Blanco, Manizales, Colombia;;5.1;-75.48;7;scat;1998;2000;;;Sánchez et al, 2008;;
LC;Felidae;Leopardus pardalis;Mammals focused;0;;;sp;Thomasomys aureus;0.143;0.0345;NA;MNI;;CO3_RRB;Colombia;Reserva Río Blanco, Manizales, Colombia;;5.1;-75.48;7;scat;1998;2000;;;Sánchez et al, 2008;;
LC;Felidae;Leopardus pardalis;Mammals focused;0;;;sp;Echinoprocta rufescens;0.571;0.1034;NA;MNI;;CO3_RRB;Colombia;Reserva Río Blanco, Manizales, Colombia;;5.1;-75.48;7;scat;1998;2000;;;Sánchez et al, 2008;;
LC;Felidae;Leopardus pardalis;Mammals focused;0;;;sp;Dinomys branickii;0.143;0.0345;NA;MNI;;CO3_RRB;Colombia;Reserva Río Blanco, Manizales, Colombia;;5.1;-75.48;7;scat;1998;2000;;;Sánchez et al, 2008;;
LC;Felidae;Leopardus pardalis;Mammals focused;0;;;order;Carnivora;0.429;0.1724;NA;MNI;;CO3_RRB;Colombia;Reserva Río Blanco, Manizales, Colombia;;5.1;-75.48;7;scat;1998;2000;;;Sánchez et al, 2008;;
LC;Felidae;Leopardus pardalis;Mammals focused;0;;;sp;Nasuella olivacea;0.429;0.1724;NA;MNI;;CO3_RRB;Colombia;Reserva Río Blanco, Manizales, Colombia;;5.1;-75.48;7;scat;1998;2000;;;Sánchez et al, 2008;;
LC;Felidae;Leopardus pardalis;Mammals focused;0;;;order;Lagomorpha;0.286;0.0345;NA;MNI;;CO3_RRB;Colombia;Reserva Río Blanco, Manizales, Colombia;;5.1;-75.48;7;scat;1998;2000;;;Sánchez et al, 2008;;
LC;Felidae;Leopardus pardalis;Mammals focused;0;;;sp;Sylvilagus brasiliensis;0.286;0.0345;NA;MNI;;CO3_RRB;Colombia;Reserva Río Blanco, Manizales, Colombia;;5.1;-75.48;7;scat;1998;2000;;;Sánchez et al, 2008;;
LC;Felidae;Leopardus pardalis;Mammals focused;0;;;other;Small mammals;0.143;0.0345;NA;MNI;;CO3_RRB;Colombia;Reserva Río Blanco, Manizales, Colombia;;5.1;-75.48;7;scat;1998;2000;;;Sánchez et al, 2008;;
LC;Felidae;Leopardus pardalis;Mammals focused;0;;;other;Ichtyiominae;0.143;0.069;NA;MNI;;CO3_RRB;Colombia;Reserva Río Blanco, Manizales, Colombia;;5.1;-75.48;7;scat;1998;2000;;;Sánchez et al, 2008;;
LC;Felidae;Leopardus pardalis;Mammals focused;0;;;class;Aves;0.571;0.1034;NA;MNI;;CO3_RRB;Colombia;Reserva Río Blanco, Manizales, Colombia;;5.1;-75.48;7;scat;1998;2000;;;Sánchez et al, 2008;;
LC;Felidae;Leopardus pardalis;Mammals focused;0;;PG;broad;Plants;0.571;NA;NA;MNI;;CO3_RRB;Colombia;Reserva Río Blanco, Manizales, Colombia;;5.1;-75.48;7;scat;1998;2000;;;Sánchez et al, 2008;;
LC;Felidae;Puma concolor;Vertebrates only;0;;;broad;Vertebrates;NA;0.995;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;15;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Puma concolor;Vertebrates only;0;;;class;Mammalia;NA;0.94;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;15;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Puma concolor;Vertebrates only;0;;;order;Pilosa;NA;0.276;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;15;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Puma concolor;Vertebrates only;0;;;sp;Tamandua mexicana;NA;0.055;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;15;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Puma concolor;Vertebrates only;0;;;sp;Bradypus variegatus;NA;0.166;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;15;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Puma concolor;Vertebrates only;0;;;sp;Choloepus hoffmanni;NA;0.055;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;15;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Puma concolor;Vertebrates only;0;;;order;Cingulata;NA;0.055;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;15;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Puma concolor;Vertebrates only;0;;;sp;Dasypus novemcinctus;NA;0.055;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;15;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Puma concolor;Vertebrates only;0;;;order;Rodentia;NA;0.222;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;15;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Puma concolor;Vertebrates only;0;;;sp;Cuniculus paca;NA;0.111;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;15;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Puma concolor;Vertebrates only;0;;;sp;Dasyprocta punctata;NA;0.111;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;15;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Puma concolor;Vertebrates only;0;;;order;Artiodactyla;NA;0.332;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;15;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Puma concolor;Vertebrates only;0;;;sp;Pecari tajacu;NA;0.277;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;15;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Puma concolor;Vertebrates only;0;;;sp;Mazama temama;NA;0.055;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;15;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Puma concolor;Vertebrates only;0;;;order;Primates;NA;0.055;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;15;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Puma concolor;Vertebrates only;0;;;class;Aves;NA;0.055;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;15;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Panthera onca;Vertebrates only;0;;;broad;Vertebrates;NA;0.999;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;9;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Panthera onca;Vertebrates only;0;;;order;Pilosa;NA;0.111;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;9;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Panthera onca;Vertebrates only;0;;;sp;Bradypus variegatus;NA;0.111;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;9;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Panthera onca;Vertebrates only;0;;;order;Rodentia;NA;0.111;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;9;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Panthera onca;Vertebrates only;0;;;sp;Dasyprocta punctata;NA;0.111;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;9;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Panthera onca;Vertebrates only;0;;;order;Carnivora;NA;0.111;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;9;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Panthera onca;Vertebrates only;0;;;sp;Cerdocyon thous;NA;0.111;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;9;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Panthera onca;Vertebrates only;0;;;order;Artiodactyla;NA;0.444;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;9;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Panthera onca;Vertebrates only;0;;;sp;Pecari tajacu;NA;0.222;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;9;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Panthera onca;Vertebrates only;0;;;sp;Tayassu pecari;NA;0.222;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;9;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Panthera onca;Vertebrates only;0;;;order;Primates;NA;0.111;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;9;scat;2004;2007;;;Moreno, 2008;;
LC;Felidae;Panthera onca;Vertebrates only;0;;;class;Reptilia;NA;0.111;NA;Item;;PA3_DNP;Panama;Darién National Park, Cana, Panama;;7.72;-77.53;9;scat;2004;2007;;;Moreno, 2008;;
LC;Canidae;Lycalopex griseus;Vertebrates only;1;;;broad;Vertebrates;NA;0.679;NA;MNI;;CL10_ATA;Chile;Atacama Desert, Chile;;-19.2;-70.27;123;scat;1988;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex griseus;Vertebrates only;1;;;class;Mammalia;NA;0.448;NA;MNI;;CL10_ATA;Chile;Atacama Desert, Chile;;-19.2;-70.27;123;scat;1988;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex griseus;Vertebrates only;1;;;order;Rodentia;NA;0.392;NA;MNI;;CL10_ATA;Chile;Atacama Desert, Chile;;-19.2;-70.27;123;scat;1988;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex griseus;Vertebrates only;1;;;sp;Abrothrix olivaceus;NA;0.007;NA;MNI;;CL10_ATA;Chile;Atacama Desert, Chile;;-19.2;-70.27;123;scat;1988;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex griseus;Vertebrates only;1;;;sp;Cavia tschudii;NA;0.14;NA;MNI;;CL10_ATA;Chile;Atacama Desert, Chile;;-19.2;-70.27;123;scat;1988;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex griseus;Vertebrates only;1;;;sp;Phyllotis darwini;NA;0.014;NA;MNI;;CL10_ATA;Chile;Atacama Desert, Chile;;-19.2;-70.27;123;scat;1988;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex griseus;Vertebrates only;1;;;sp;Rattus rattus;NA;0.007;NA;MNI;;CL10_ATA;Chile;Atacama Desert, Chile;;-19.2;-70.27;123;scat;1988;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex griseus;Vertebrates only;1;;;other;Cricetidae n.i.;NA;0.098;NA;MNI;;CL10_ATA;Chile;Atacama Desert, Chile;;-19.2;-70.27;123;scat;1988;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex griseus;Vertebrates only;1;;;other;Rodentia n.i.;NA;0.126;NA;MNI;;CL10_ATA;Chile;Atacama Desert, Chile;;-19.2;-70.27;123;scat;1988;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex griseus;Vertebrates only;1;;;order;Carnivora;NA;0.007;NA;MNI;;CL10_ATA;Chile;Atacama Desert, Chile;;-19.2;-70.27;123;scat;1988;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex griseus;Vertebrates only;1;;;sp;Felis catus;NA;0.007;NA;MNI;;CL10_ATA;Chile;Atacama Desert, Chile;;-19.2;-70.27;123;scat;1988;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex griseus;Vertebrates only;1;;;order;Artiodactyla;NA;0.049;NA;MNI;;CL10_ATA;Chile;Atacama Desert, Chile;;-19.2;-70.27;123;scat;1988;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex griseus;Vertebrates only;1;;;family;Camelidae;NA;0.049;NA;MNI;;CL10_ATA;Chile;Atacama Desert, Chile;;-19.2;-70.27;123;scat;1988;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex griseus;Vertebrates only;1;;;class;Aves;NA;0.231;NA;MNI;;CL10_ATA;Chile;Atacama Desert, Chile;;-19.2;-70.27;123;scat;1988;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex griseus;Vertebrates only;1;;;sp;Pelecanus occidentalis;NA;0.21;NA;MNI;;CL10_ATA;Chile;Atacama Desert, Chile;;-19.2;-70.27;123;scat;1988;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex griseus;Vertebrates only;1;;;order;Passeriformes;NA;0.021;NA;MNI;;CL10_ATA;Chile;Atacama Desert, Chile;;-19.2;-70.27;123;scat;1988;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;broad;Vertebrates;NA;0.522;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;class;Mammalia;NA;0.522;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;order;Rodentia;NA;0.513;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;sp;Abrocoma cinerea;NA;0.026;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;sp;Akodon albiventer;NA;0.011;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;sp;Abrothrix andinus;NA;0.02;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;genus;Akodon sp;NA;0.026;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;sp;Andinomys edax;NA;0.002;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;sp;Auliscomys boliviensis;NA;0.033;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;sp;Ctenomys opimus;NA;0.024;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;sp;Eligmodontia typus;NA;0.018;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;sp;Lagidium viscacia;NA;0.031;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;sp;Octodontomys gliroides;NA;0.002;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;sp;Phyllotis darwini;NA;0.167;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;sp;Phyllotis magister;NA;0.018;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;other;Cricetidae n.i.;NA;0.042;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;other;Rodentia n.i.;NA;0.093;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;order;Artiodactyla;NA;0.007;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;family;Camelidae;NA;0.007;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;other;Mammals n.i.;NA;0.002;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;class;Aves;NA;0.126;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;order;Psittacidae;NA;0.009;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;sp;Psilopsiagon aurifrons;NA;0.009;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;order;Passeriformes;NA;0.031;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;family;Furnariidae;NA;0.011;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;family;Fringillidae;NA;0.007;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;other;Passeriformes n.i.;NA;0.013;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;other;Egg;NA;0.011;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;other;Aves n.i.;NA;0.075;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Canidae;Lycalopex culpaeus;Vertebrates only;1;;;class;Reptilia;NA;0.013;NA;MNI;;CL11_PAT;Chile;Puna de Atacama, Chile;;-18.17;-69.33;185;scat;1987;1990;;;Marquet et al, 1993;;
LC;Felidae;Puma concolor;Mammals only;0;;;broad;Vertebrates;NA;1.00;NA;Item;;ARG16_LC85;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;29;scat;1985;1985;;;Branch et al, 1996;;
LC;Felidae;Puma concolor;Mammals only;0;;;class;Mammalia;NA;1.00;NA;Item;;ARG16_LC85;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;29;scat;1985;1985;;;Branch et al, 1996;;
LC;Felidae;Puma concolor;Mammals only;0;;;order;Rodentia;NA;0.778;NA;Item;;ARG16_LC85;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;29;scat;1985;1985;;;Branch et al, 1996;;
LC;Felidae;Puma concolor;Mammals only;0;;;sp;Lagostomus maximus;NA;0.722;NA;Item;;ARG16_LC85;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;29;scat;1985;1985;;;Branch et al, 1996;;
LC;Felidae;Puma concolor;Mammals only;0;;;sp;Galea musteloides;NA;0.028;NA;Item;;ARG16_LC85;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;29;scat;1985;1985;;;Branch et al, 1996;;
LC;Felidae;Puma concolor;Mammals only;0;;;other;Rodentia n.i.;NA;0.028;NA;Item;;ARG16_LC85;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;29;scat;1985;1985;;;Branch et al, 1996;;
LC;Felidae;Puma concolor;Mammals only;0;;;order;Lagomorpha;NA;0.056;NA;Item;;ARG16_LC85;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;29;scat;1985;1985;;;Branch et al, 1996;;
LC;Felidae;Puma concolor;Mammals only;0;E;;sp;Lepus capensis;NA;0.056;NA;Item;;ARG16_LC85;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;29;scat;1985;1985;;;Branch et al, 1996;;
LC;Felidae;Puma concolor;Mammals only;0;;;order;Cingulata;NA;0.111;NA;Item;;ARG16_LC85;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;29;scat;1985;1985;;;Branch et al, 1996;;
LC;Felidae;Puma concolor;Mammals only;0;;;sp;Chaetophractus villosus;NA;0.028;NA;Item;;ARG16_LC85;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;29;scat;1985;1985;;;Branch et al, 1996;;
LC;Felidae;Puma concolor;Mammals only;0;;;sp;Zaedyus pichiy;NA;0.083;NA;Item;;ARG16_LC85;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;29;scat;1985;1985;;;Branch et al, 1996;;
LC;Felidae;Puma concolor;Mammals only;0;;;order;Artiodactyla;NA;0.028;NA;Item;;ARG16_LC85;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;29;scat;1985;1985;;;Branch et al, 1996;;
LC;Felidae;Puma concolor;Mammals only;0;E;;sp;Sus scrofa;NA;0.028;NA;Item;;ARG16_LC85;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;29;scat;1985;1985;;;Branch et al, 1996;;
LC;Felidae;Puma concolor;Mammals only;0;;;order;Carnivora;NA;0.028;NA;Item;;ARG16_LC85;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;29;scat;1985;1985;;;Branch et al, 1996;;
LC;Felidae;Puma concolor;Mammals only;0;;;sp;Puma concolor;NA;0.028;NA;Item;;ARG16_LC85;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;29;scat;1985;1985;;;Branch et al, 1996;;
LC;Felidae;Puma concolor;Mammals only;0;;;broad;Vertebrates;NA;1.00;NA;Item;;ARG16_LC86;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;87;scat;1986;1986;;;Branch et al, 1996;;
LC;Felidae;Puma concolor;Mammals only;0;;;class;Mammalia;NA;1.00;NA;Item;;ARG16_LC86;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;87;scat;1986;1986;;;Branch et al, 1996;;
LC;Felidae;Puma concolor;Mammals only;0;;;order;Rodentia;NA;0.871;NA;Item;;ARG16_LC86;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;87;scat;1986;1986;;;Branch et al, 1996;;
LC;Felidae;Puma concolor;Mammals only;0;;;sp;Lagostomus maximus;NA;0.849;NA;Item;;ARG16_LC86;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;87;scat;1986;1986;;;Branch et al, 1996;;
LC;Felidae;Puma concolor;Mammals only;0;;;sp;Galea musteloides;NA;0.022;NA;Item;;ARG16_LC86;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;87;scat;1986;1986;;;Branch et al, 1996;;
LC;Felidae;Puma concolor;Mammals only;0;;;order;Lagomorpha;NA;0.065;NA;Item;;ARG16_LC86;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;87;scat;1986;1986;;;Branch et al, 1996;;
LC;Felidae;Puma concolor;Mammals only;0;E;;sp;Lepus capensis;NA;0.065;NA;Item;;ARG16_LC86;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;87;scat;1986;1986;;;Branch et al, 1996;;
LC;Felidae;Puma concolor;Mammals only;0;;;order;Cingulata;NA;0.011;NA;Item;;ARG16_LC86;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;87;scat;1986;1986;;;Branch et al, 1996;;
LC;Felidae;Puma concolor;Mammals only;0;;;sp;Zaedyus pichiy;NA;0.011;NA;Item;;ARG16_LC86;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;87;scat;1986;1986;;;Branch et al, 1996;;
LC;Felidae;Puma concolor;Mammals only;0;;;order;Artiodactyla;NA;0.043;NA;Item;;ARG16_LC86;Argentina;Lihue Calel National Park, Argentina;;-38.00;-65.58;87;scat;1986;1986;;;Branch et al, 1996;;
